state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
GA,2020-05-03,27618,1168,5159,261,46,50,nan,30,-0.3978001738401952,-0.5120045305023446,-0.2855231034541169,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R,28.5,50.2
HI,2020-05-03,611,17,12,3,46,60,39,39,-0.6369763975097129,-0.6519298281832008,-0.599307620508657,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D,27.5,50.9
IA,2020-05-03,9169,184,3679,66,46,47,nan,nan,-0.38875637537681174,-0.4977210851684397,-0.7903622968155078,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R,19.1,30.5
ID,2020-05-03,2059,64,162,8,46,51,39,39,-0.35081344749058085,-0.4006955552107835,-0.9564470585923464,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R,20.3,56.3
IL,2020-05-03,61499,2632,17596,689,46,55,43,43,-0.4902854957476677,-0.6162264830201579,-0.4543562554014236,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D,29.1,49.6
IN,2020-05-03,20267,1246,5255,433,46,58,39,39,-0.4619341603018342,-0.5284127911151393,-0.4701879817010723,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R,23.0,40.1
KS,2020-05-03,5177,142,1980,22,46,52,nan,34,-0.4348650505066311,-0.4785606278012321,-0.8649990240761949,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R,19.7,42.4
KY,2020-05-03,5223,256,1149,45,46,58,38,38,-0.4485813390477328,-0.5011306533297227,-0.7337096043524594,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R,23.5,47.5
LA,2020-05-03,29340,1969,2567,299,46,53,41,41,-0.38142285011412397,-0.5289324271955956,-0.6166335104707297,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R,25.4,42.1
MA,2020-05-03,68087,4004,13149,1105,46,54,40,40,-0.5143963550433692,-0.6635170480261441,-0.19825070138798329,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D,30.2,48.5
MD,2020-05-03,25561,1281,6980,350,46,59,41,34,-0.572884082216508,-0.6917974400086527,-0.20107236064843392,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D,30.7,49.9
ME,2020-05-03,1185,57,170,7,46,49,39,32,-0.4418816351526927,-0.5294294905111584,-0.9687082872165348,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D,22.9,38.2
MI,2020-05-03,43736,4049,5985,735,46,32,41,40,-0.44087957563013774,-0.5945782770637164,-0.6975677458317935,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R,24.4,43.2
MN,2020-05-03,6663,419,3061,147,46,51,nan,36,-0.4143507469915648,-0.5437552176863366,-0.8360686712613794,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D,23.7,37.9
MO,2020-05-03,8454,378,1457,96,46,51,nan,27,-0.4030321915758837,-0.5081470690511525,-0.6424687858699973,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R,23.8,49.1
MS,2020-05-03,7550,303,1639,76,46,50,30,30,-0.33979090287676955,-0.4261821293938021,-0.7118768211758013,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R,23.0,38.6
MT,2020-05-03,454,16,6,2,46,52,36,36,-0.3687288368819444,-0.4468049157425479,-0.9903833253588842,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R,17.3,33.9
NC,2020-05-03,11668,436,2838,127,46,54,34,34,-0.3801578958122919,-0.5175661812534388,-0.4160506625704517,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R,24.4,41.8
ND,2020-05-03,1191,25,324,8,46,51,nan,nan,-0.4345742286126158,-0.471021769976215,-0.9744322516803966,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-05-03,5686,78,2560,23,46,51,nan,nan,-0.4427694130848304,-0.4580722064599918,-0.9060151688017859,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-05-03,2518,86,654,26,46,51,36,36,-0.4485615511892929,-0.5578573351024301,-0.7906899371159486,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-05-03,126744,7871,17706,1933,46,55,43,43,-0.5391903140196,-0.7094888006020096,0.9588690388945842,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-05-03,3850,151,1122,52,46,53,40,40,-0.42447539951316143,-0.5709727944955393,-0.9752089050168395,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-05-03,5497,262,859,56,46,52,nan,33,-0.5695271009063098,-0.7499963507137842,-0.9361479308988528,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-05-03,321833,24576,28919,2772,46,57,42,42,-0.5170891716986722,-0.6843572084258333,-0.3208843852681001,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-05-03,19914,1038,3951,310,46,55,40,40,-0.4535006407387941,-0.5496148698369377,-0.22006236371562735,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-05-03,3972,238,719,43,46,31,32,nan,-0.3307831915356176,-0.3838755416399477,-0.6825717772453328,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-05-03,2680,109,369,18,46,56,nan,41,-0.4128030143325512,-0.5455309689560761,-0.9212478214379218,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-05-03,52079,2843,9370,972,46,58,41,32,-0.4721738090010191,-0.641134018736941,-0.5897825007946217,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-05-03,9477,320,2038,94,46,55,nan,36,-0.4932360324887978,-0.595036732040242,0.15463624000359055,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-05-03,6626,275,1136,101,46,51,nan,26,-0.34547566855964185,-0.4919167206959882,-0.34592956527641705,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-05-03,2630,21,417,10,46,31,nan,nan,-0.42846633335876055,-0.4656682765993556,-0.9697043087036152,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-05-03,12934,220,3441,30,46,52,32,31,-0.4206585566010397,-0.44962467965396663,-0.3155042175179037,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-05-03,32299,890,7090,214,46,51,nan,31,-0.4066200234065519,-0.5433282208535536,-0.5083348766230733,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-05-03,5175,50,1052,9,46,58,nan,37,-0.2933458241785575,-0.43497780787755347,-0.9403581802972844,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-05-03,18671,660,5702,212,46,52,nan,34,-0.4884335948455013,-0.5700340020485992,-0.6126862788261014,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-05-03,897,53,46,7,46,51,39,40,-0.5168097607392048,-0.6099179076636332,-0.9696468538296842,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-05-03,15809,840,2146,83,46,64,39,41,-0.4674356364169313,-0.559147118011355,-0.8023640775321286,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-05-03,7964,339,2053,65,46,52,39,39,-0.3818363590840256,-0.5247429642810985,-0.7756245561421835,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-05-03,1195,50,142,16,46,48,40,40,-0.44155680000582215,-0.4935224579895202,-0.8641704780128555,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-05-03,586,7,84,0,46,51,nan,nan,-0.2778837922537197,-0.3780134732321658,-0.9891635655538152,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
