state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
OH,2020-05-05,20969,1135,4200,336,48,57,42,42,-0.2715065826602488,-0.35849349470987674,0.2259246584663852,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-05-05,4127,247,717,40,48,33,34,nan,-0.12467071338901962,-0.14684742563987532,-0.3798258673091248,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-05-05,2839,113,454,14,48,58,nan,43,-0.21880464246541176,-0.3665769502213401,-0.8795382947686347,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-05-05,53967,3206,8644,1114,48,60,43,34,-0.3095163655983207,-0.4818192387918504,-0.352817640530556,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-05-05,9933,355,2007,116,48,57,nan,38,-0.34323031965236706,-0.4941429676591945,0.6391353794065227,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-05-05,6841,296,1106,104,48,53,nan,28,-0.19409166692698626,-0.2607680849119203,0.26699836770674845,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-05-05,2720,24,406,13,48,33,nan,nan,-0.2822370317165349,-0.2489941876700377,-0.9579364927100974,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-05-05,13615,234,3584,36,48,54,34,33,-0.19172787629128954,-0.19451743066581545,0.3691875803895373,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-05-05,34286,955,7418,217,48,53,nan,33,-0.22129938592060885,-0.3553913439112568,-0.16260635240546314,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-05-05,5449,56,1106,11,48,60,nan,39,-0.20602700476487992,-0.2685093781127963,-0.8362312493026622,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-05-05,20256,713,5918,221,48,54,nan,36,-0.33037185583608136,-0.3885975176505471,-0.337449207556037,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-05-05,907,53,45,6,48,53,41,42,-0.334925604461999,-0.3863660430224024,-0.9519267153115119,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-05-05,16081,863,2022,71,48,66,41,43,-0.2981672113774507,-0.3692264417751088,-0.692384793085327,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-05-05,8566,353,2277,53,48,54,41,41,-0.26616095552484675,-0.4071674933943696,-0.7028378178264969,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-05-05,1242,50,147,12,48,50,42,42,-0.22880217481866616,-0.27565705761606235,-0.7452609126115894,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-05-05,604,7,68,0,48,53,nan,nan,-0.122995192043368,-0.2472309956575019,-0.9832317510479694,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
