state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
GA,2020-03-08,11,0,11,0,-10,-6,nan,-26,-0.0073359521364017395,-0.022760449370401337,0.9391826898676638,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R
HI,2020-03-08,2,0,2,0,-10,4,-17,-17,-0.07801316124131041,-0.03809805980905446,0.8812940040764246,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D
IA,2020-03-08,3,0,3,0,-10,-9,nan,nan,-0.050956859822077656,-0.025462790471973987,-0.5818349313695172,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R
ID,2020-03-08,0,0,0,0,-10,-5,-17,-17,-0.0854504420738774,-0.010047582167856268,-0.9341601703816678,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-03-08,7,0,4,0,-10,-1,-13,-13,-0.02028298845000036,-0.020694423594770302,0.8415809776633596,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-03-08,2,0,2,0,-10,2,-17,-17,-0.012517058259824413,-0.02051659692011607,0.28473397140664325,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-03-08,1,0,1,0,-10,-4,nan,-22,-0.02909424567129032,-0.02030984000040728,-0.6976290211284353,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-03-08,4,0,4,0,-10,2,-18,-18,-0.003086983084091568,-0.0045182542813117866,0.17982230662802826,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-03-08,0,0,0,0,-10,-3,-15,-15,0.031052764591136917,0.0104885582644422,0.2338749487923593,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-03-08,28,0,27,0,-10,-2,-16,-16,-0.05244887820195936,-0.020462498477677397,2.645437625911735,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-03-08,5,0,5,0,-10,3,-15,-22,-0.0028912727485823045,-0.0331223972097136,2.158977504551857,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-03-08,0,0,0,0,-10,-7,-17,-24,-0.09519103875509251,-0.017014532007361634,-0.9034709652719992,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-03-08,0,0,0,0,-10,-24,-15,-16,-0.010280568165067559,-0.01860044487131444,-0.029291789109281874,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-03-08,2,0,2,0,-10,-5,nan,-20,-0.04581080328734748,-0.04165898058038178,-0.6118032313475184,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-03-08,1,0,1,0,-10,-5,nan,-29,0.011398755799757855,-0.02254565005798588,-0.133056663240526,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-03-08,0,0,0,0,-10,-6,-26,-26,0.01831948353101436,-0.025719514644660244,-0.44586283581551894,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-03-08,0,0,0,0,-10,-4,-20,-20,-0.11270456716467885,-0.05642616807313935,-0.9838033516819018,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-03-08,2,0,2,0,-10,-2,-22,-22,0.015059044358335612,-0.02193941673192677,0.5059871427296616,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-03-08,0,0,0,0,-10,-5,nan,nan,-0.11120343934343324,-0.0508612449088311,-0.9500775818122,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-03-08,16,0,3,0,-10,-5,nan,nan,-0.042427555849217806,-0.06311733600571302,-0.7990734976795693,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-03-08,4,0,4,0,-10,-5,-20,-20,-0.0649960198308785,-0.0006780005039910315,-0.36024665591390853,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-03-08,6,0,6,0,-10,-1,-13,-13,-0.025984103023717973,-0.033300067136844344,7.273324168920917,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-03-08,0,0,0,0,-10,-3,-16,-16,-0.015851658122275698,-0.040209988691580295,-0.940796112312131,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-03-08,4,0,4,0,-10,-4,nan,-23,-0.050991153120237935,-0.06691445173700576,-0.6653506491699677,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-03-08,106,0,105,0,-10,1,-14,-14,-0.07362697166889476,-0.02239081016753728,2.0075914699937085,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-03-08,0,0,0,0,-10,-1,-16,-16,0.0027240443452229354,-0.02337671849586306,1.1331412753749612,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-03-08,1,0,1,0,-10,-25,-24,nan,-0.013500704760080737,-0.014031622704996308,-0.3705363543169424,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-03-08,13,0,11,0,-10,0,nan,-15,-0.021500858958319168,-0.04266251248670408,-0.8325416552828881,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-03-08,6,0,6,0,-10,2,-15,-24,-0.019080093086411502,-0.040785482975941034,0.31190929304755244,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-03-08,3,0,1,0,-10,-1,nan,-20,-0.00944393003047339,-0.07278726959197024,2.363624756176017,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-03-08,6,0,6,0,-10,-5,nan,-30,0.018447644382823376,-0.015939581046336606,0.6296311574255921,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-03-08,0,0,0,0,-10,-25,nan,nan,-0.08711862063858454,-0.09103596536939332,-0.9460452910251999,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-03-08,3,0,3,0,-10,-4,-24,-25,0.0186690408646588,-0.008785356174805678,0.8629020370376509,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-03-08,23,0,12,0,-10,-5,nan,-25,0.03355268615261869,-0.03833940493085895,0.26471575433374817,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-03-08,3,0,2,0,-10,2,nan,-19,-0.007173833943592787,0.009702028275036087,-0.870282350604149,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-03-08,2,0,2,0,-10,-4,nan,-22,-0.018914944666801273,-0.03172072816810874,0.17673876796280966,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-03-08,1,0,1,0,-10,-5,-17,-16,-0.08938678098491502,-0.09583434352037297,-0.8270250995164997,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-03-08,141,19,124,16,-10,8,-17,-15,-0.0843752611623562,-0.08474512268447595,-0.6379692618558459,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-03-08,1,0,0,0,-10,-4,-17,-17,-0.01760154413075641,-0.02425123084042764,-0.5298823438256981,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-03-08,0,0,0,0,-10,-8,-16,-16,-0.008218522096772323,-0.007723628647873608,-0.6806488121360312,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-03-08,0,0,0,0,-10,-5,nan,nan,-0.002483440247557224,-0.014547522467961468,-0.9839123630729196,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
