state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
NY,2020-03-09,142,0,141,0,-9,2,-13,-13,-0.07590839239858445,-0.053849027045324516,4.609858838977943,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-03-09,3,0,3,0,-9,0,-15,-15,-0.02600058274605377,-0.0506517839725668,1.3960415025644108,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-03-09,1,0,1,0,-9,-24,-23,nan,-0.024572169325267908,-0.037734867137142636,-0.20722288362292174,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-03-09,13,0,11,0,-9,1,nan,-14,-0.055607317785073405,-0.06489851094640084,-0.8116323704274173,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-03-09,10,0,10,0,-9,3,-14,-23,-0.038141915159960654,-0.07053325513309938,0.7417065756955277,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-03-09,3,0,1,0,-9,0,nan,-19,-0.031244687939850677,-0.10786453183492854,3.211319513391984,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-03-09,7,0,7,0,-9,-4,nan,-29,-0.0014515361335335124,-0.06187828978795716,0.8057520544455381,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-03-09,0,0,0,0,-9,-24,nan,nan,-0.0979606881341026,-0.09281118108075005,-0.940803670300348,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-03-09,4,0,4,0,-9,-3,-23,-24,0.008253484842324613,-0.03806399764702681,1.0087127162101694,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-03-09,24,0,13,0,-9,-4,nan,-24,0.05690425111493811,-0.038131070851874456,0.3798238117772261,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-03-09,3,0,2,0,-9,3,nan,-18,-0.08650188155396467,-0.06827694099125416,-0.7604812569264947,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-03-09,5,0,5,0,-9,-3,nan,-21,-0.025046583803943288,-0.07282098066224002,0.4477569832735345,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-03-09,1,0,1,0,-9,-4,-16,-15,-0.1382123033121547,-0.17028099874048847,-0.8622766890538714,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-03-09,179,22,156,16,-9,9,-16,-14,-0.12551345858715626,-0.10582657893740678,-0.5184411036613019,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-03-09,2,0,1,0,-9,-3,-16,-16,-0.0608027443155861,-0.07815485656801348,-0.4676775481591842,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-03-09,0,0,0,0,-9,-7,-15,-15,-0.021871235737047554,-0.03763287586271565,-0.5305002740031856,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-03-09,0,0,0,0,-9,-4,nan,nan,-0.05140234612489379,-0.06358779855904545,-0.9790254218655616,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
