state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
MA,2020-03-10,92,0,90,0,-8,0,-14,-14,-0.07339011393787521,-0.0846497340134977,3.4200643077651134,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-03-10,9,0,9,0,-8,5,-13,-20,-0.034263070923592445,-0.06005458223240623,2.910916045821745,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-03-10,0,0,0,0,-8,-5,-15,-22,-0.08912865777342087,-0.024125409354374967,-0.8803547515239663,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-03-10,2,0,2,0,-8,-22,-13,-14,-0.022094742551308683,-0.02172874218516837,0.20914666670496707,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-03-10,3,0,3,0,-8,-3,nan,-18,-0.04023878297678635,-0.08496130409699712,-0.5382428685263916,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-03-10,1,0,1,0,-8,-3,nan,-27,0.01316944380164289,-0.03702714596701507,0.03174622489149504,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-03-10,0,0,0,0,-8,-4,-24,-24,0.03969446701943758,-0.0031431699227759753,-0.3379012262158975,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-03-10,0,0,0,0,-8,-2,-18,-18,-0.09543821593240291,-0.02136711525813148,-0.9772003882346704,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-03-10,7,0,6,0,-8,0,-20,-20,0.02139242135053548,-0.054656934851565454,0.9138640397588516,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-03-10,0,0,0,0,-8,-3,nan,nan,-0.10601736053085206,-0.053476069008019995,-0.9272540476050516,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-03-10,17,0,4,0,-8,-3,nan,nan,-0.06659228993859408,-0.09872712640516497,-0.7948977130343543,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-03-10,5,0,3,0,-8,-3,-18,-18,-0.054895617449227725,-0.009531122989154964,-0.37873962982745774,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-03-10,15,1,15,1,-8,1,-11,-11,-0.03966117596893688,-0.058408911737079926,9.031120528191993,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-03-10,0,0,0,0,-8,-1,-14,-14,0.07509828795704121,0.04691125194047757,-0.9240662623692858,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-03-10,4,0,4,0,-8,-2,nan,-21,0.010877996488018741,-0.08628540049156028,-0.6478094070193142,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-03-10,173,0,171,0,-8,3,-12,-12,-0.0712501518266312,-0.08253367496851327,4.395216394105439,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-03-10,3,0,3,0,-8,1,-14,-14,-0.02592766181418629,-0.06241034403693287,1.3810013250953994,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-03-10,2,0,2,0,-8,-23,-22,nan,0.016173995906523558,-0.02770338401837835,-0.1673859585704438,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-03-10,14,0,12,0,-8,2,nan,-13,-0.015520589355042944,-0.04743640633837104,-0.7877938453073547,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-03-10,12,0,12,0,-8,4,-13,-22,-0.02359273131703056,-0.06327618727299482,0.7657228406266139,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-03-10,5,0,3,0,-8,1,nan,-18,-0.03637242473755422,-0.08549584561740063,3.2745428078137704,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-03-10,9,0,9,0,-8,-3,nan,-28,0.03411778802152911,-0.04390042866725189,0.8716542221520118,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-03-10,5,1,5,1,-8,-23,nan,nan,-0.06297933408642965,-0.030486488196432963,-0.9336620567647428,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-03-10,7,0,7,0,-8,-2,-22,-23,0.001275667823042185,-0.04801399407188974,1.0053593667265712,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-03-10,31,0,20,0,-8,-3,nan,-23,0.10533233999437268,-0.007127779943665915,0.3744978668953638,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-03-10,4,0,3,0,-8,4,nan,-17,-0.0542344677061427,-0.05457105380168986,-0.7690282130955579,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-03-10,8,0,8,0,-8,-2,nan,-20,-0.003482262646225379,-0.06920711486137096,0.5116088367011173,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-03-10,1,0,1,0,-8,-3,-15,-14,-0.1502068012377771,-0.10113092185751818,-0.8671975510392036,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-03-10,279,24,247,14,-8,10,-15,-13,-0.1057496143926303,-0.12367268435683715,-0.5183596132230164,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-03-10,3,0,2,0,-8,-2,-15,-15,-0.034130592652661544,-0.04318874536306255,-0.41955512327694183,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-03-10,0,0,0,0,-8,-6,-14,-14,-0.030373050072750575,-0.060610557214352725,-0.491095156232505,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-03-10,0,0,0,0,-8,-3,nan,nan,-0.011512510434637907,-0.06359340148156066,-0.9780717246406648,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
