state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
IA,2020-03-19,44,0,28,0,1,2,nan,nan,-0.16893249245733566,-0.5361778352959978,-0.8325501511349648,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R
ID,2020-03-19,23,0,23,0,1,6,-6,-6,-0.18079142851302546,-0.3957744830030336,-0.9508477679154208,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R
IL,2020-03-19,420,4,388,4,1,10,-2,-2,-0.2492649003977854,-0.5411264069176785,-0.2620355838421411,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D
IN,2020-03-19,56,2,44,2,1,13,-6,-6,-0.1465349625583558,-0.4859010893266994,-0.30534001047031434,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R
KS,2020-03-19,35,1,30,0,1,7,nan,-11,-0.1841782707598171,-0.44892842606212296,-0.8557857020834057,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R
KY,2020-03-19,47,2,36,2,1,13,-7,-7,-0.17612582927656706,-0.5002049346894442,-0.5441730527810217,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R
LA,2020-03-19,392,10,378,10,1,8,-4,-4,-0.21218393267845664,-0.4916820791882421,-0.4715358521081795,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R
MA,2020-03-19,328,0,220,0,1,9,-5,-5,-0.3810977742822164,-0.5869853612780555,0.20020805962849564,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D
MD,2020-03-19,108,1,95,1,1,14,-4,-11,-0.27353285990849185,-0.5012645686979339,0.5406411948029304,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D
ME,2020-03-19,52,0,51,0,1,4,-6,-13,-0.25250966206639147,-0.4867044641173559,-0.9500908797419004,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D
MI,2020-03-19,334,3,322,3,1,-13,-4,-5,-0.2546194880323146,-0.5156369715184249,-0.5264450147856228,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R
MN,2020-03-19,89,0,80,0,1,6,nan,-9,-0.3175150951292301,-0.5691684991343999,-0.8398989026683272,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-03-19,35,1,33,1,1,6,nan,-18,-0.1589502006214619,-0.4658892137851382,-0.5962377479056298,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-03-19,50,1,49,1,1,5,-15,-15,-0.13231366350843368,-0.41681230576003137,-0.6351768375885554,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-03-19,19,0,19,0,1,7,-9,-9,-0.1680343545481166,-0.5073655467388588,-0.9904844867299144,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-03-19,104,0,88,0,1,9,-11,-11,-0.12262850076697715,-0.4132686825421201,-0.1948555482680151,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-03-19,19,0,18,0,1,6,nan,nan,-0.3018050984981941,-0.4765953882386709,-0.972078430273483,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-03-19,47,0,23,0,1,6,nan,nan,-0.3255542104658242,-0.5049698185870423,-0.9064930075598434,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-03-19,44,0,38,0,1,6,-9,-9,-0.3205764467036485,-0.50659039733747,-0.7467418685643402,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-03-19,735,9,706,8,1,10,-2,-2,-0.3571679111636928,-0.6139462377922676,1.75691752800374,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-03-19,35,0,29,0,1,8,-5,-5,-0.14454059341819964,-0.44154024725175295,-0.9627779663967374,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-03-19,99,1,88,1,1,7,nan,-12,-0.4049965923364501,-0.6833590788489831,-0.9247083617816246,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-03-19,4161,39,3835,39,1,12,-3,-3,-0.3477821220475638,-0.5589642733239794,0.4360651831062212,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-03-19,120,0,115,0,1,10,-5,-5,-0.19919457309527772,-0.4987432682090034,-0.02700861693887935,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-03-19,44,1,42,1,1,-14,-13,nan,-0.15131260405270935,-0.4442109028994489,-0.6855494671676745,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-03-19,87,3,57,3,1,11,nan,-4,-0.16568251205169382,-0.4622298488764483,-0.9113782655497846,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-03-19,187,1,165,1,1,13,-4,-13,-0.23717045804360776,-0.5599162596777416,-0.42022904497538094,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-03-19,44,0,39,0,1,10,nan,-9,-0.3413557571426883,-0.5804259011809577,0.3691149899974908,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-03-19,81,1,69,1,1,6,nan,-19,-0.1084909453082665,-0.4244470119364139,-0.18364242982840676,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-03-19,14,1,6,0,1,-14,nan,nan,-0.29041871937991826,-0.4449134737749764,-0.9736979159091684,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-03-19,155,0,137,0,1,7,-13,-14,-0.106464100539601,-0.4182788267956693,-0.1634321576651333,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-03-19,248,4,207,4,1,6,nan,-14,-0.199477054867404,-0.4655716585637043,-0.3613024787094423,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-03-19,80,0,73,0,1,13,nan,-8,-0.27207748090944345,-0.5094373065607556,-0.9011525794038271,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-03-19,94,2,77,2,1,7,nan,-11,-0.2219549093970383,-0.4405947163949897,-0.38451511325872334,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-03-19,22,2,20,2,1,6,-6,-5,-0.3368612221453,-0.5068628124075589,-0.9446243547402796,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-03-19,1228,75,809,43,1,19,-6,-4,-0.2728905182024253,-0.5059981160463609,-0.7806726010333949,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-03-19,155,2,147,2,1,7,-6,-6,-0.22631650954930785,-0.5507095988511321,-0.801186361679792,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-03-19,5,0,5,0,1,3,-5,-5,-0.105317321672273,-0.44497739515693535,-0.78830641975055,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-03-19,18,0,17,0,1,6,nan,nan,-0.2404355606684156,-0.5085382485370661,-0.9895318665704393,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
