state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
GA,2020-03-31,4116,125,3021,87,13,17,nan,-3,-0.320484665271751,-0.5288432149192025,-0.5201807652753587,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R,28.5,50.2
HI,2020-03-31,224,1,134,1,13,27,6,6,-0.5803440209920654,-0.6101525134936536,-0.6695116467265956,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D,27.5,50.9
IA,2020-03-31,498,7,374,6,13,14,nan,nan,-0.2355907305800703,-0.4807564775902152,-0.8836740740406502,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R,19.1,30.5
ID,2020-03-31,526,9,453,9,13,18,6,6,-0.3447958150649943,-0.5312789457719072,-0.9794528790580964,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R,20.3,56.3
IL,2020-03-31,5992,107,4457,91,13,22,10,10,-0.32399459014242504,-0.593869409583467,-0.6673616177406368,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D,29.1,49.6
IN,2020-03-31,2159,50,1793,38,13,25,6,6,-0.2862193312366696,-0.5436323047152594,-0.7059202269028685,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R,23.0,40.1
KS,2020-03-31,434,10,335,7,13,19,nan,1,-0.3141115965864161,-0.5062735162210045,-0.923640214824459,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R,19.7,42.4
KY,2020-03-31,590,18,433,15,13,25,5,5,-0.2893815253125677,-0.5089000653144254,-0.7912212997826924,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R,23.5,47.5
LA,2020-03-31,5237,240,3849,194,13,20,8,8,-0.35665436142282425,-0.5273495473207803,-0.7251235240127679,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R,25.4,42.1
MA,2020-03-31,6620,89,5461,78,13,21,7,7,-0.4835763288212773,-0.6227584163389173,-0.5126165984355235,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D,30.2,48.5
MD,2020-03-31,1662,18,1313,14,13,26,8,1,-0.4435041421721842,-0.6583687855472369,-0.5203583194263486,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D,30.7,49.9
ME,2020-03-31,303,5,185,5,13,16,6,-1,-0.365885835211116,-0.4877182015941922,-0.9779280624465481,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D,22.9,38.2
MI,2020-03-31,7629,264,5838,240,13,-1,8,7,-0.4712155134823894,-0.645092654542225,-0.8429478042903968,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R,24.4,43.2
MN,2020-03-31,629,12,367,11,13,18,nan,3,-0.4232618272264883,-0.5783484278622963,-0.9249542492855573,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D,23.7,37.9
MO,2020-03-31,1350,15,1095,10,13,18,nan,-6,-0.2750282622800313,-0.4995489648296009,-0.7721705327220494,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R,23.8,49.1
MS,2020-03-31,937,20,617,19,13,17,-3,-3,-0.259613476956708,-0.42764058470855215,-0.7835636643221088,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R,23.0,38.6
MT,2020-03-31,198,5,147,5,13,19,3,3,-0.33318381003976805,-0.5643575223806272,-0.9958637661788377,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R,17.3,33.9
NC,2020-03-31,1526,10,1129,10,13,21,1,1,-0.3329095598776979,-0.5485504833059818,-0.6407721057561124,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R,24.4,41.8
ND,2020-03-31,126,3,90,3,13,18,nan,nan,-0.3378633639990904,-0.5278659568827448,-0.9863561871367544,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-03-31,193,4,116,4,13,18,nan,nan,-0.2587076386597047,-0.4456228280706172,-0.9359921539744552,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-03-31,367,3,259,2,13,18,3,3,-0.40580000757882506,-0.5174115304079459,-0.8907599897863814,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-03-31,18696,267,15021,223,13,22,10,10,-0.4749992112365437,-0.6698234694299794,0.10399503835479608,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-03-31,315,5,215,5,13,20,7,7,-0.24023312048297174,-0.5164817133191001,-0.9856792340889291,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-03-31,1113,26,798,20,13,19,nan,0,-0.4540168070533065,-0.6639219088867498,-0.9614626201748574,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-03-31,76211,1929,50508,1673,13,24,9,9,-0.5150681804707729,-0.6677367877936377,-0.6293788344362315,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-03-31,2199,55,1635,47,13,22,7,7,-0.3203234968460821,-0.5320280431993739,-0.5519898417146798,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-03-31,566,23,460,20,13,-2,-1,nan,-0.2411337579173423,-0.434113536044401,-0.7978691565322364,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-03-31,690,18,481,10,13,23,nan,8,-0.3033617533979281,-0.5459581709173278,-0.9630323717844288,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-03-31,4997,72,4146,65,13,25,8,-1,-0.3667880174629195,-0.6038182173034263,-0.7521577201273595,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-03-31,488,8,364,8,13,22,nan,3,-0.4134355853028896,-0.5810776895942524,-0.4039257589789226,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-03-31,1083,22,741,15,13,18,nan,-7,-0.26833906477508457,-0.4537098374249418,-0.5161671516742823,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-03-31,107,1,77,0,13,-2,nan,nan,-0.2636226508818894,-0.4335988961267821,-0.9846080468186384,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-03-31,2049,13,1371,11,13,19,-1,-2,-0.2893398468334058,-0.510726953810139,-0.5762563338594697,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-03-31,3570,57,2713,46,13,18,nan,-2,-0.301547598066592,-0.5254386383071825,-0.6999336832955328,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-03-31,887,5,589,4,13,25,nan,4,-0.3368594792565543,-0.4917402906544186,-0.9430703494144792,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-03-31,1249,27,959,20,13,19,nan,1,-0.3647695719477904,-0.5491929165700944,-0.7300884381196245,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-03-31,293,13,198,6,13,18,6,7,-0.4801448330923063,-0.5516626883162141,-0.9800448593414568,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-03-31,5292,226,2823,103,13,31,6,8,-0.4178745416652093,-0.5599825208794602,-0.9098178582213556,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-03-31,1351,25,870,20,13,19,6,6,-0.3110366082045997,-0.5779916593289559,-0.9047999891741054,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-03-31,162,1,123,1,13,15,7,7,-0.2771038461764055,-0.5286948550305035,-0.914499686256412,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-03-31,120,0,83,0,13,18,nan,nan,-0.08054282765481034,-0.4410736222771952,-0.9941077900265212,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
