state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
MA,2020-04-21,41199,1961,13036,1004,34,42,28,28,-0.5024200456586077,-0.6924456437420393,-0.23260073428767536,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D,30.2,48.5
MD,2020-04-21,14193,584,4721,282,34,47,29,22,-0.4250645585407661,-0.6395965187433517,0.005264394652241933,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D,30.7,49.9
ME,2020-04-21,888,36,154,16,34,37,27,20,-0.3520368482953193,-0.524271394110965,-0.9670954238205468,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D,22.9,38.2
MI,2020-04-21,32935,2698,6091,932,34,20,29,28,-0.4733038857004183,-0.670499622992545,-0.7454001839003479,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R,24.4,43.2
MN,2020-04-21,2567,160,872,81,34,39,nan,24,-0.3807040496401613,-0.601534370989121,-0.8647079754324285,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D,23.7,37.9
MO,2020-04-21,5941,221,1255,70,34,39,nan,15,-0.2502510515910443,-0.5412622326003532,-0.6598071772632803,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R,23.8,49.1
MS,2020-04-21,4716,183,1629,72,34,38,18,18,-0.19351297205373047,-0.5004516959675143,-0.6823151970735938,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R,23.0,38.6
MT,2020-04-21,437,12,38,5,34,40,24,24,-0.31984088886966333,-0.570123385347761,-0.9910209693483978,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R,17.3,33.9
NC,2020-04-21,6951,217,1959,101,34,42,22,22,-0.280180937989836,-0.5241709904168007,-0.30808814519696426,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R,24.4,41.8
ND,2020-04-21,644,13,303,4,34,39,nan,nan,-0.3569654063551613,-0.5916127230406047,-0.9776888672229818,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-04-21,1726,38,796,17,34,39,nan,nan,-0.2932307063407241,-0.5314367202103996,-0.9135261823431152,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-04-21,1491,42,400,15,34,39,24,24,-0.42830755830509404,-0.5584925200859033,-0.8246476482936285,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-04-21,92387,4753,23563,1948,34,43,31,31,-0.4914561878110729,-0.7113057449577528,0.751633440437361,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-04-21,2072,65,665,29,34,41,28,28,-0.2951978784714023,-0.6105845205451461,-0.9746785370608492,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-04-21,3937,163,800,33,34,40,nan,21,-0.4676350443210912,-0.7694445141471616,-0.9348451031753257,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-04-21,255932,19040,50557,5039,34,45,30,30,-0.5053736505325808,-0.7174561467840793,-0.3567416692306593,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-04-21,13725,557,6445,233,34,43,28,28,-0.3322456861951381,-0.5555517470482085,-0.2449997995193145,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-04-21,2807,164,623,55,34,19,20,nan,-0.2514160988140369,-0.4986263608205589,-0.6951025908683731,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-04-21,2002,78,369,23,34,44,nan,29,-0.2904927504581579,-0.6595989829114519,-0.9317652340385946,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-04-21,35384,1620,9793,874,34,46,29,20,-0.3963132594265649,-0.6502504022910324,-0.604809224264443,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-04-21,5500,171,2249,91,34,43,nan,24,-0.4634260077270141,-0.6608242816140375,-0.08027001329091588,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-04-21,4608,135,1055,38,34,39,nan,14,-0.2303533613093444,-0.5079232934216251,-0.2816329518881481,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-04-21,1755,8,768,2,34,19,nan,nan,-0.29037750728478545,-0.5436388801204666,-0.9770304745295326,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-04-21,7341,167,1687,44,34,40,20,19,-0.2514921117414351,-0.5022162631540141,-0.26438093056187884,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-04-21,20949,552,5646,187,34,39,nan,19,-0.2943500735143079,-0.6024135206736265,-0.5376720008956786,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-04-21,3301,32,881,13,34,46,nan,25,-0.3094017347232693,-0.5954708697539527,-0.9112901991940351,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-04-21,9629,325,3459,171,34,40,nan,22,-0.36867706163704095,-0.5600594337156746,-0.5342463455435786,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-04-21,818,40,66,11,34,39,27,28,-0.4756628413759349,-0.5788352403272421,-0.9693599576262663,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-04-21,12345,683,1651,131,34,52,27,29,-0.3984978638335594,-0.6649267225075313,-0.8333841326513888,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-04-21,4620,243,1065,71,34,40,27,27,-0.3180639968501985,-0.595650873698615,-0.828064871867269,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-04-21,929,26,232,16,34,36,28,28,-0.28799160306072996,-0.5349087037596277,-0.8518109909848987,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-04-21,322,6,40,5,34,39,nan,nan,-0.2028934277432093,-0.5235872071595561,-0.989905208948657,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
