state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
NJ,2020-04-06,41090,1005,24454,806,19,28,16,16,-0.4894573200997592,-0.7086597407701098,0.1916158836548245,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-04-06,686,12,405,8,19,26,13,13,-0.3469695643325288,-0.5988246237584895,-0.9864293814301786,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-04-06,1971,58,927,40,19,25,nan,6,-0.5536441173044513,-0.7431264335057457,-0.9660423556926292,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-04-06,132061,6130,64599,4618,19,30,15,15,-0.530435445432444,-0.7031850047505094,-0.6260443204766774,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-04-06,4450,142,2517,102,19,28,13,13,-0.3495664833026335,-0.566720074797093,-0.5344313733089348,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-04-06,1326,51,845,34,19,4,5,nan,-0.28295239905817404,-0.5271696955635364,-0.8240613714354432,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-04-06,1132,29,526,13,19,29,nan,14,-0.3397732312616035,-0.5967307691368762,-0.9649457099274524,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-04-06,13074,169,8918,121,19,31,14,5,-0.40369514195072503,-0.653298819831623,-0.7507562187533117,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-04-06,1082,27,674,23,19,28,nan,9,-0.4533272965138493,-0.6475436477671477,-0.4227666974071603,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-04-06,2232,48,1307,30,19,24,nan,-1,-0.29611618699831577,-0.5248343414037548,-0.5263996733004607,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-04-06,288,4,188,3,19,4,nan,nan,-0.3267036143824765,-0.5331935165981346,-0.985638310215715,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-04-06,3753,65,2032,52,19,25,5,4,-0.30792826326600226,-0.5430304234963395,-0.5781373302201422,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-04-06,8104,159,5068,113,19,24,nan,4,-0.35555007508687,-0.6206680521711989,-0.7412360429139082,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-04-06,1662,13,856,9,19,31,nan,10,-0.3824113283720309,-0.5818834031183475,-0.9497367796751416,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-04-06,2877,54,1857,28,19,25,nan,7,-0.3915866609093683,-0.5724321111162777,-0.7199199981732178,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-04-06,543,23,287,11,19,24,12,13,-0.5441009569929689,-0.6725566294644361,-0.9832751914376614,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-04-06,8384,383,3205,162,19,37,12,14,-0.4166142694827295,-0.5982576977455543,-0.9076635643570504,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-04-06,2440,83,1173,63,19,25,12,12,-0.3319644234248263,-0.6121898355570577,-0.9057565383380219,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-04-06,345,4,200,3,19,21,13,13,-0.32176641453781496,-0.5566058903634882,-0.912084875549456,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-04-06,212,0,117,0,19,24,nan,nan,-0.18950931784146768,-0.5285728376134801,-0.9946505851544932,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
