state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
MS,2020-03-02,0,0,0,0,-16,-12,-32,-32,0.02308566930049154,-0.006270281080044956,-0.07155900859952001,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R,23.0,38.6
MT,2020-03-02,0,0,0,0,-16,-10,-26,-26,0.02495990273407756,-0.0041731584127097454,-0.9775064037439783,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R,17.3,33.9
NC,2020-03-02,0,0,0,0,-16,-8,-28,-28,0.000953364745975429,-0.03355410009753548,1.1337142516374188,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R,24.4,41.8
ND,2020-03-02,0,0,0,0,-16,-11,nan,nan,0.01912821936657924,-0.06466832662194727,-0.9290987980079704,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-03-02,13,0,1,0,-16,-11,nan,nan,0.016691144929778412,-0.07241526743914259,-0.7563258672555837,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-03-02,1,0,1,0,-16,-11,-26,-26,-0.03631002934606762,-0.11416274304493328,-0.3181869007411869,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-03-02,0,0,0,0,-16,-7,-19,-19,-0.01701026260322997,-0.08342307374391783,9.806342742672118,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-03-02,0,0,0,0,-16,-9,-22,-22,0.021856044704770195,-0.045711037235717566,-0.933198511334462,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-03-02,0,0,0,0,-16,-10,nan,-29,-0.06512920925990297,-0.07982309796013427,-0.6735420348066393,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-03-02,1,0,1,0,-16,-5,-20,-20,-0.025603488781580336,-0.04905434584455579,4.894501447802658,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-03-02,0,0,0,0,-16,-7,-22,-22,-0.009347596598851402,-0.06495612892409817,1.4991025281734869,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-03-02,0,0,0,0,-16,-31,-30,nan,0.006074952916270914,-0.03466797135421637,-0.18668313100902767,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-03-02,2,0,2,0,-16,-6,nan,-21,-0.028758363356612613,-0.06588060953621824,-0.7932893228603123,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-03-02,0,0,0,0,-16,-4,-21,-30,-0.00966169406966806,-0.06281614595614032,0.9277393347123608,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-03-02,2,0,2,0,-16,-7,nan,-26,-0.020197272075168683,-0.06450243573914223,3.8507477446737544,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-03-02,0,0,0,0,-16,-11,nan,-36,-0.005131561606358582,-0.04529254809861063,0.9733960922247316,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-03-02,0,0,0,0,-16,-31,nan,nan,0.036457129744534654,-0.03640401643429546,-0.9384097839819672,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-03-02,0,0,0,0,-16,-10,-30,-31,-0.02059691241278043,-0.04298706668674989,1.1767784669653825,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-03-02,11,0,1,0,-16,-11,nan,-31,0.0013080845834536024,-0.04808108116592996,0.6780663612625084,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-03-02,1,0,1,0,-16,-4,nan,-25,-0.02549407222923325,-0.07025449577221747,-0.7607447879363985,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-03-02,0,0,0,0,-16,-10,nan,-28,-0.0020833063557944235,-0.06206984322600425,0.6482333974539058,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-03-02,0,0,0,0,-16,-11,-23,-22,-0.05470326474575828,-0.04594453884604775,-0.8612189336738467,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-03-02,23,6,18,6,-16,2,-23,-21,-0.04308105886946434,-0.05556512820279829,-0.3743248519856016,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-03-02,1,0,0,0,-16,-10,-23,-23,0.00624360823672054,-0.014244366907956309,-0.42278235428689775,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-03-02,0,0,0,0,-16,-14,-22,-22,-0.004970495085143964,-0.030938485656988656,-0.4748788547352427,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-03-02,0,0,0,0,-16,-11,nan,nan,-0.07900388696816721,-0.019407895758651133,-0.977384375289388,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
