state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
MN,2020-03-18,77,0,72,0,0,5,nan,-10,-0.23497366220578514,-0.4807926922318776,-0.8209256217807994,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D,23.7,37.9
MO,2020-03-18,21,1,20,1,0,5,nan,-19,-0.06934495185971429,-0.3291293542803717,-0.5476684528938105,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R,23.8,49.1
MS,2020-03-18,34,0,33,0,0,4,-16,-16,-0.05699182823797465,-0.2679162654631623,-0.6222952334544449,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R,23.0,38.6
MT,2020-03-18,12,0,12,0,0,6,-10,-10,-0.1415183861408074,-0.4010382238298704,-0.9891696629542756,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R,17.3,33.9
NC,2020-03-18,66,0,58,0,0,8,-12,-12,-0.10185556947431657,-0.3593899757181405,-0.15940144384258834,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R,24.4,41.8
ND,2020-03-18,7,0,6,0,0,5,nan,nan,-0.20639132280719785,-0.3090733203966504,-0.968168938820112,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-03-18,43,0,20,0,0,5,nan,nan,-0.17591410170206204,-0.381725031659494,-0.8971132022583822,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-03-18,39,0,34,0,0,5,-10,-10,-0.2536259340085233,-0.3848652250890855,-0.7150359183271939,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-03-18,427,5,404,4,0,9,-3,-3,-0.28398753024294593,-0.5364604439371593,2.10092418699736,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-03-18,28,0,24,0,0,7,-6,-6,-0.06012210919468694,-0.2941305585445381,-0.958017108228354,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-03-18,82,1,75,1,0,6,nan,-13,-0.2336176188153395,-0.5527786755819122,-0.9003940511350581,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-03-18,2387,32,2170,32,0,11,-4,-4,-0.2654908373398885,-0.4781804818878385,0.7388879039925506,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-03-18,90,0,86,0,0,9,-6,-6,-0.14881733822626486,-0.4262589978566808,-0.0625792725306411,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-03-18,29,0,27,0,0,-15,-14,nan,-0.049995074650704206,-0.2955111153156024,-0.6402157246639155,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-03-18,74,3,54,3,0,10,nan,-5,-0.13227278713119567,-0.3742933132951857,-0.9037158824754788,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-03-18,139,1,123,1,0,12,-5,-14,-0.189832028302018,-0.5122669211189218,-0.4144901909989875,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-03-18,33,0,28,0,0,9,nan,-10,-0.21173585864090208,-0.4779100029166631,0.5093569545904209,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-03-18,60,1,50,1,0,5,nan,-20,-0.08884139313465783,-0.3349278850578066,-0.1319384100260329,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-03-18,11,1,3,0,0,-15,nan,nan,-0.08524520938500199,-0.2424874374344127,-0.9686981911644948,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-03-18,98,0,90,0,0,6,-14,-15,-0.06413027507001412,-0.3036154624759769,-0.1229425850237843,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-03-18,166,2,133,2,0,5,nan,-15,-0.09909758997076762,-0.3233136267574785,-0.3043430656067924,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-03-18,65,0,60,0,0,12,nan,-9,-0.23079114225120365,-0.4150879311641056,-0.892145275820367,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-03-18,78,2,68,2,0,6,nan,-12,-0.1778979336679454,-0.36053278456298654,-0.3701706046327688,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-03-18,19,0,17,0,0,5,-7,-6,-0.28420108370602953,-0.4469094450922293,-0.94070635760333,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-03-18,1026,68,688,39,0,18,-7,-5,-0.2231211538903225,-0.42546851896113375,-0.751578045158266,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-03-18,106,0,100,0,0,6,-7,-7,-0.16500828233117235,-0.4746517420742639,-0.7874682946072759,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-03-18,2,0,2,0,0,2,-6,-6,-0.10074064447197728,-0.3562935578820788,-0.7755103932858403,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-03-18,17,0,16,0,0,5,nan,nan,-0.02311982253737759,-0.29224650377236205,-0.987016421475264,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
