state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
RI,2020-02-29,0,0,0,0,-18,-9,nan,-28,0.08765513364933913,0.0947030145550584,5.542156043285406,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-02-29,0,0,0,0,-18,-13,nan,-38,0.0510354454891226,0.0720862656690099,2.029276335662862,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-02-29,0,0,0,0,-18,-33,nan,nan,0.057100587184121886,0.06926926533315708,-0.863538378305022,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-02-29,0,0,0,0,-18,-12,-32,-33,0.04581614474647465,0.07902016422386958,3.0999131207015407,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-02-29,11,0,7,0,-18,-13,nan,-33,0.02339519854521994,0.08817614477641952,1.7611825274641513,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-02-29,1,0,1,0,-18,-6,nan,-27,0.05668717413058505,0.04450699868404063,-0.6908178992301404,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-02-29,0,0,0,0,-18,-12,nan,-30,0.02194056640055372,0.04905392128371537,1.0970258461436453,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-02-29,0,0,0,0,-18,-13,-25,-24,-0.009007639568119242,-0.03831501659902638,-0.664181210940697,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-02-29,10,1,9,1,-18,0,-25,-23,0.041166557481807135,0.09231640113907075,-0.2324565840165441,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-02-29,1,0,0,0,-18,-12,-25,-25,0.04735762699211856,0.0789602760280396,-0.05375733711694508,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-02-29,0,0,0,0,-18,-16,-24,-24,0.03556399429822044,0.02916960470246105,-0.27637435101660834,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-02-29,0,0,0,0,-18,-13,nan,nan,0.07024435111731345,0.12852872527409248,-0.9685277098778521,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
