state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
MS,2020-05-04,7877,310,1783,81,47,51,31,31,-0.19013631599805456,-0.2936473526753865,-0.5626371316187948,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-05-04,456,16,7,2,47,53,37,37,-0.3020194199128277,-0.2899927764374264,-0.986967393211346,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-05-04,11871,454,2836,123,47,55,35,35,-0.309291110903453,-0.4178496586507871,-0.20205800441538144,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-05-04,1225,25,283,6,47,52,nan,nan,-0.3702135475746151,-0.34448362446324554,-0.9677376942353441,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-05-04,6123,79,2636,24,47,52,nan,nan,-0.38276197918375465,-0.4002538755370113,-0.898837607510481,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-05-04,2588,86,650,26,47,52,37,37,-0.4452920039761733,-0.4870760393320099,-0.7785306063687094,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-05-04,128269,7910,17081,1866,47,56,44,44,-0.4956055961438324,-0.6394520467492962,1.3281273577581465,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-05-04,4030,156,1205,52,47,54,41,41,-0.3337058702430061,-0.4901618170454351,-0.9682641319394979,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-05-04,5654,266,946,47,47,53,nan,34,-0.4858273422244294,-0.6542456090460389,-0.9145246777430664,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-05-04,324357,24788,27366,2521,47,58,43,43,-0.4994179743260694,-0.6356578051878367,-0.08010068855242292,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-05-04,20474,1056,4149,303,47,56,41,41,-0.33971724266030245,-0.4209478009956239,0.020666813959469232,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-05-04,4044,238,764,41,47,32,33,nan,-0.2686866508220056,-0.2788267992577973,-0.5788323658003894,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-05-04,2759,109,405,17,47,57,nan,42,-0.2967037362776956,-0.4318816579711637,-0.9007540295732652,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-05-04,52992,2880,9264,934,47,59,42,33,-0.39189711995070536,-0.5571461037195842,-0.4788669261237837,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-05-04,9652,341,1944,108,47,56,nan,37,-0.4599872832935324,-0.5842392579286932,0.22395936789148552,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-05-04,6757,283,1144,106,47,52,nan,27,-0.2763851096665695,-0.3581065744204025,-0.07824420099096574,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-05-04,2667,21,421,10,47,32,nan,nan,-0.36344878329822466,-0.3605250439962699,-0.9691542627385684,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-05-04,13343,225,3547,33,47,53,33,32,-0.28704583901475794,-0.29368186274109254,-0.006242809844735575,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-05-04,33134,914,7171,215,47,52,nan,32,-0.293703326857952,-0.453240409625398,-0.3730537771007856,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-05-04,5326,50,1090,9,47,59,nan,38,-0.2978406536105463,-0.36606192225638257,-0.869764066885635,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-05-04,19492,684,5958,226,47,53,nan,35,-0.3913979206293325,-0.4504304984847556,-0.442074565167816,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-05-04,902,53,47,6,47,52,40,41,-0.4896978459060806,-0.5230431625921356,-0.9630623364029706,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-05-04,15905,846,2041,75,47,65,40,42,-0.3584009996008459,-0.4539044682615512,-0.7566130092885791,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-05-04,8236,340,2155,59,47,53,40,40,-0.29649201544375353,-0.460703994495818,-0.7639820638440634,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-05-04,1224,50,147,13,47,49,41,41,-0.2779516629301495,-0.2752637455567513,-0.7866530699474774,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-05-04,596,7,76,0,47,52,nan,nan,-0.2387673166315397,-0.3633094349940191,-0.987281686746465,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
