state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result
MN,2020-03-14,21,0,20,0,-4,1,nan,-14,-0.2841107032439381,-0.26046241385325275,-0.7157602410201283,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D
MO,2020-03-14,5,0,4,0,-4,1,nan,-23,-0.21335601091720224,-0.2396391944394566,-0.2832490184957801,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R
MS,2020-03-14,6,0,6,0,-4,0,-20,-20,-0.10711443041265396,-0.18613155022098374,-0.3919327391085399,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R
MT,2020-03-14,6,0,6,0,-4,2,-14,-14,-0.3489965094612605,-0.23760527287554936,-0.985240318583761,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R
NC,2020-03-14,25,0,23,0,-4,4,-16,-16,-0.19404857955254806,-0.20656019303342146,0.3148257513163721,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R
ND,2020-03-14,1,0,1,0,-4,1,nan,nan,-0.3289150135367095,-0.17835054246086246,-0.9492612381390562,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R
NE,2020-03-14,29,0,15,0,-4,1,nan,nan,-0.3756786309134433,-0.3301191898206341,-0.8726475582652966,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R
NH,2020-03-14,7,0,3,0,-4,1,-14,-14,-0.3045190081233399,-0.21223617777304785,-0.5256967626333602,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D
NJ,2020-03-14,75,2,71,2,-4,5,-7,-7,-0.24849239176835425,-0.3150205545053889,4.408117442095131,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D
NM,2020-03-14,13,0,13,0,-4,3,-10,-10,-0.13243483679303908,-0.23762393472769186,-0.9515516116827792,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D
NV,2020-03-14,21,0,19,0,-4,2,nan,-17,-0.13174031902192082,-0.25878613426531133,-0.7004004969798924,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D
NY,2020-03-14,610,2,521,2,-4,7,-8,-8,-0.2623534574765491,-0.28755512622504303,1.0000351962396177,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D
OH,2020-03-14,26,0,26,0,-4,5,-10,-10,-0.303061764421597,-0.34363796951605946,0.14818133809384235,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R
OK,2020-03-14,4,0,3,0,-4,-19,-18,nan,-0.20903340899330072,-0.2102036697899676,-0.4050042485204784,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R
OR,2020-03-14,36,1,30,1,-4,6,nan,-9,-0.28923351252514506,-0.273645626122743,-0.8874234882991882,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D
PA,2020-03-14,47,0,43,0,-4,8,-9,-18,-0.2698748899818145,-0.2948046561931412,-0.12389610545854444,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R
RI,2020-03-14,20,0,17,0,-4,5,nan,-14,-0.29801469843844364,-0.323642489290895,1.0764222896835731,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D
SC,2020-03-14,19,0,17,0,-4,1,nan,-24,-0.14378499368899805,-0.16432705916340878,0.5771484091932879,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R
SD,2020-03-14,9,1,9,1,-4,-19,nan,nan,-0.4124575232180857,-0.3816743544839833,-0.9632431752535496,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R
TN,2020-03-14,32,0,31,0,-4,2,-18,-19,-0.17120384730018415,-0.2444835205844153,0.5859568886160813,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R
TX,2020-03-14,69,0,50,0,-4,1,nan,-19,-0.16130644226019536,-0.2590635114586255,-0.1153689352248728,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R
UT,2020-03-14,21,0,18,0,-4,8,nan,-13,-0.2257487550342565,-0.2426857164083949,-0.8449950195944634,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R
VA,2020-03-14,42,1,41,1,-4,2,nan,-16,-0.2290358546803063,-0.24966016047180806,-0.1117408516185634,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D
VT,2020-03-14,5,0,4,0,-4,1,-11,-10,-0.2793817700014505,-0.2617037332048777,-0.8675506306751725,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D
WA,2020-03-14,609,40,499,24,-4,14,-11,-9,-0.3196686624317509,-0.2817630050781673,-0.6967985674280885,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D
WI,2020-03-14,27,0,26,0,-4,2,-11,-11,-0.2635233011427623,-0.28847580489501906,-0.6584262647385618,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R
WV,2020-03-14,0,0,0,0,-4,-2,-10,-10,-0.1989037849396504,-0.19524539241492705,-0.7162730271724069,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R
WY,2020-03-14,3,0,3,0,-4,1,nan,nan,-0.25323039033537714,-0.2803598991901775,-0.9847239423684232,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R
