state_code,current_date,cumulative_cases_at_current_date,cumulative_deaths_at_current_date,new_cases_since_a_week_before,new_deaths_since_a_week_before,day_since_federal_family_first_act,day_since_state_emergency,day_since_statewide_neb_closure,day_since_statewide_stay_at_home,daily_distance_diff,daily_visitation_diff,encounters_rate,"Dominant Sector (BLS, Feb. 2020)",Raw # of employees (in thousands),Paid Family Leave,Paid Sick Leave,Any Paid Time Off,Unemployment Rate Feb 2020,Unemployment Rate Jan 2021,MedianIncome2017,Election Results Coding,Number code,2016 result,avg_commute_time,avg_commute_time_public_transport
GA,2020-04-07,9156,348,5040,223,20,24,nan,4,-0.33858355804415863,-0.5988720237681775,-0.5798220042469189,Trade Transportation and Utilities,954.3,No,No,No,3.1,2.7,56183,AllR,1,R,28.5,50.2
HI,2020-04-07,408,5,184,4,20,34,13,13,-0.5914646668567021,-0.6984242060788985,-0.7492775380682694,Leisure and Hospitality,127.6,No,No,No,2.7,2.7,77765,AllD,5,D,27.5,50.9
IA,2020-04-07,1048,26,550,19,20,21,nan,nan,-0.28020468333956244,-0.5431471543558412,-0.8940252148313625,Trade Transportation and Utilities,308.2,No,No,No,2.8,3.1,58570,Tie,3,R,19.1,30.5
ID,2020-04-07,1210,15,684,6,20,25,13,13,-0.3267949825845501,-0.5622534289448013,-0.9794339203498263,Trade Transportation and Utilities,145.7,No,No,No,2.8,3.4,52225,AllD,5,R,20.3,56.3
IL,2020-04-07,13549,384,7557,277,20,29,17,17,-0.373528209574817,-0.6177668076019934,-0.6565088505448854,Trade Transportation and Utilities,1206.2,No,No,No,3.5,3.1,62992,AllD,5,D,29.1,49.6
IN,2020-04-07,5507,173,3348,123,20,32,13,13,-0.33017118184641814,-0.5595386169699184,-0.6889370736398455,Trade Transportation and Utilities,602,No,No,No,3.1,2.8,54181,MostR,2,R,23.0,40.1
KS,2020-04-07,905,30,471,20,20,26,nan,8,-0.3124319329839341,-0.5480708648823848,-0.9296469933005896,Trade Transportation and Utilities,268.2,No,No,No,3.1,4.2,56422,AllR,1,R,19.7,42.4
KY,2020-04-07,1289,66,699,48,20,32,12,12,-0.30423884761862324,-0.524683272325716,-0.7873537775332693,Trade Transportation and Utilities,400.8,No,No,No,4.3,5.2,48375,AllR,1,R,23.5,47.5
LA,2020-04-07,16284,582,11047,342,20,27,15,15,-0.35786166832421773,-0.5965954089727542,-0.7444324721529214,Trade Transportation and Utilities,378.1,No,No,No,5.1,3.2,46145,AllR,1,R,25.4,42.1
MA,2020-04-07,15202,356,8582,267,20,28,14,14,-0.4851369353150592,-0.6596731934874898,-0.5466011769156873,Education and Health Services,824.2,Yes,Yes,Yes,2.8,3.6,77385,AllD,5,D,30.2,48.5
MD,2020-04-07,4371,104,2709,86,20,33,15,8,-0.4418407035344313,-0.646138495010546,-0.4540120611658227,Government,504.2,No,Yes,Yes,3.3,2.8,80776,AllD,5,D,30.7,49.9
ME,2020-04-07,519,12,216,7,20,23,13,6,-0.38392953647162104,-0.567503186411842,-0.9827418369458429,Education and Health Services,130.2,No,No,Yes,3.1,3.3,56277,AllD,5,D,22.9,38.2
MI,2020-04-07,18851,845,11222,581,20,6,15,14,-0.5292116934622175,-0.6877521480518308,-0.8561332606476999,Trade Transportation and Utilities,805.6,No,No,Yes,3.8,3.1,54909,MostD,4,R,24.4,43.2
MN,2020-04-07,1069,34,440,22,20,25,nan,10,-0.4236283198605267,-0.610099797368271,-0.9267224513991854,Education and Health Services,549.1,No,No,No,3.2,5.4,68388,AllD,5,D,23.7,37.9
MO,2020-04-07,3037,79,1687,64,20,25,nan,1,-0.30167428032794896,-0.587955591515348,-0.8117923255291142,Trade Transportation and Utilities,543.1,No,No,No,3.5,3.5,53578,AllR,1,R,23.8,49.1
MS,2020-04-07,1915,59,978,39,20,24,4,4,-0.31416544052838397,-0.5666654536488771,-0.8381810055452042,Government,243.7,No,No,No,5.5,3.5,43529,AllR,1,R,23.0,38.6
MT,2020-04-07,319,6,121,1,20,26,10,10,-0.3266123062442532,-0.5825307556464884,-0.9959319729779184,Trade Transportation and Utilities,96,No,No,No,3.5,2.9,53386,AllR,1,R,17.3,33.9
NC,2020-04-07,3220,50,1694,40,20,28,8,8,-0.3160509663251785,-0.5488218914799503,-0.6133166277227841,Trade Transportation and Utilities,851.5,No,No,No,3.6,2.2,52752,MostR,2,R,24.4,41.8
ND,2020-04-07,237,4,111,1,20,25,nan,nan,-0.35445572426979555,-0.5891716830561818,-0.9877134521664012,Trade Transportation and Utilities,92.8,No,No,No,2.3,4.2,61843,AllR,1,R,18.6,32.6
NE,2020-04-07,490,12,297,8,20,25,nan,nan,-0.2872374622943821,-0.5173672076292862,-0.9439148442196617,Trade Transportation and Utilities,198.6,No,No,No,3.9,3.6,59970,AllR,1,R,18.8,33.6
NH,2020-04-07,747,13,380,10,20,25,10,10,-0.4106558670684391,-0.543546053005581,-0.8961304968960351,Trade Transportation and Utilities,138.5,No,No,No,2.6,3.8,73381,AllD,5,D,24.4,33.7
NJ,2020-04-07,44416,1232,25720,965,20,29,17,17,-0.4755959044299354,-0.6902427088901191,0.14318672819213885,Trade Transportation and Utilities,893.7,Yes,Yes,Yes,3.8,4.8,80088,AllD,5,D,28.7,50.2
NM,2020-04-07,794,13,479,8,20,27,14,14,-0.28693479712324393,-0.5997718252678566,-0.9875899663622408,Government,189.7,No,No,No,4.8,3.7,46744,MostD,4,D,22.1,36.9
NV,2020-04-07,2101,60,988,34,20,26,nan,7,-0.5080938320001682,-0.7374432493821887,-0.9700169820379082,Leisure and Hospitality,356.4,No,No,Yes,3.6,3.6,58003,MostD,4,D,23.9,57.2
NY,2020-04-07,141703,7185,65492,5256,20,31,16,16,-0.5148667600563956,-0.6985805161039947,-0.6525081450190202,Government,"1,488.10",Yes,Yes,Yes,3.8,3.6,64894,AllD,5,D,35.0,53.1
OH,2020-04-07,4783,167,2584,112,20,29,14,14,-0.3739406226599537,-0.5763232640988244,-0.5692846816368007,Trade Transportation and Utilities,"1,028.40",No,No,No,4.1,3.2,54021,Tie,3,R,23.5,43.0
OK,2020-04-07,1470,67,904,44,20,5,6,nan,-0.25591903374981195,-0.5237297357660295,-0.8222353577002846,Government,356.6,No,No,No,3.3,3.3,50051,AllR,1,R,21.5,30.2
OR,2020-04-07,1181,33,491,15,20,30,nan,15,-0.2989081602188339,-0.5973036692333894,-0.9674021673804672,Trade Transportation and Utilities,359.3,Yes,Yes,Yes,3.3,4.7,60212,AllD,5,D,24.4,46.1
PA,2020-04-07,14582,240,9585,168,20,32,15,6,-0.3901908729074272,-0.6431888230319875,-0.7668837027568629,Education and Health Services,1307,No,No,No,4.7,3.4,59195,MostD,4,R,26.4,45.1
RI,2020-04-07,1229,30,741,22,20,29,nan,10,-0.4278070091124421,-0.6152143076072638,-0.43479416749637656,Education and Health Services,110.7,Yes,Yes,Yes,3.1,2.5,19343,AllD,5,D,23.9,44.9
SC,2020-04-07,2417,51,1334,29,20,25,nan,0,-0.29218340710420226,-0.5441902818149598,-0.5512045603773694,Trade Transportation and Utilities,410.6,No,No,No,2.4,3.3,63870,AllR,1,R,24.4,34.4
SD,2020-04-07,320,6,213,5,20,5,nan,nan,-0.2907973924783329,-0.5080109913092602,-0.9859807160921168,Trade Transportation and Utilities,86.3,No,No,No,3.4,3.4,50570,AllR,1,R,16.6,29.8
TN,2020-04-07,4010,72,1961,59,20,26,6,5,-0.3015649681766168,-0.5510453042760892,-0.596311341203594,Trade Transportation and Utilities,653.1,No,No,No,3.3,3.5,56521,AllR,1,R,25.3,40.9
TX,2020-04-07,8968,177,5398,120,20,25,nan,5,-0.32212157169696765,-0.6059657226481663,-0.7436284328044782,Trade Transportation and Utilities,"2,549.20",No,No,No,4.5,2.5,51340,AllR,1,R,26.4,49.3
UT,2020-04-07,1737,13,850,8,20,32,nan,11,-0.3418873491416083,-0.5672387234098457,-0.9513673767608138,Trade Transportation and Utilities,295.2,No,No,No,2.5,3.4,59206,AllR,1,R,21.6,43.3
VA,2020-04-07,3332,69,2083,42,20,26,nan,8,-0.3787371947493667,-0.5670699745659157,-0.727105574365633,Professional and Business Services,779.6,No,No,No,2.7,3.8,57513,MostD,4,D,27.8,47.1
VT,2020-04-07,575,23,282,10,20,25,13,14,-0.482030500411665,-0.6106406411306193,-0.9837795753271268,Education and Health Services,65.4,No,Yes,Yes,2.4,2.6,68358,AllD,5,D,23.3,31.3
WA,2020-04-07,8682,409,3390,183,20,38,13,15,-0.40790966938468104,-0.6089856467907899,-0.9191241698538845,Trade Transportation and Utilities,654.7,Yes,Yes,Yes,3.9,4.9,71535,AllD,5,D,27.6,48.6
WI,2020-04-07,2578,94,1227,69,20,26,13,13,-0.34850967902432745,-0.596211062848545,-0.9006619888717472,Manufacturing,484.2,No,No,No,3.5,2.7,43469,MostD,4,R,21.5,34.2
WV,2020-04-07,412,4,250,3,20,22,14,14,-0.3109730525374905,-0.5645463040958081,-0.9177107508354984,Government,152.1,No,No,No,5.0,3.7,70979,AlllR,1,R,23.9,35.5
WY,2020-04-07,221,0,101,0,20,25,nan,nan,-0.15805612711314715,-0.4867614639184629,-0.9949559881579628,Trade Transportation and Utilities,532.8,No,No,No,3.7,5.8,59305,AllR,1,R,17.3,46.8
