state_code,travel_distance_metric,visitation_metric,encounters_metric,date_converted,intervention
KY,-0.242751721,-0.5293717370000001,-0.727867525,20200326,0
KY,-0.228600589,-0.494316501,-0.7397864759999999,20200325,0
KY,-0.247388898,-0.531675613,-0.764237638,20200324,0
KY,-0.23529866600000002,-0.453342514,-0.71358586,20200323,0
KY,-0.362742732,-0.563335733,-0.7839003809999999,20200322,0
KY,-0.327632372,-0.6325054929999999,-0.862837779,20200321,0
KY,-0.26463579800000003,-0.614697325,-0.7472117540000001,20200320,0
LA,-0.36703531899999997,-0.5532409220000001,-0.750202626,20200330,1
LA,-0.443101198,-0.588711268,-0.7874880809999999,20200329,1
LA,-0.44781615700000005,-0.612525375,-0.712442082,20200328,1
LA,-0.413419318,-0.6101589279999999,-0.666595244,20200327,1
LA,-0.323251749,-0.5965482679999999,-0.7215741520000001,20200326,1
LA,-0.279261407,-0.551035532,-0.7390956040000001,20200325,1
LA,-0.314394086,-0.58565945,-0.756869447,20200324,1
LA,-0.30257423699999997,-0.5219947220000001,-0.672189492,20200323,0
LA,-0.408918629,-0.557537309,-0.7134708390000001,20200322,0
LA,-0.424185793,-0.660547776,-0.854801567,20200321,0
LA,-0.35187007600000003,-0.647044434,-0.7068854929999999,20200320,0
LA,-0.21218393300000002,-0.491682079,-0.5329170010000001,20200319,0
LA,-0.139043938,-0.37078216399999997,-0.511836001,20200318,0
LA,-0.123259199,-0.321376965,-0.43715718299999995,20200317,0
MA,-0.48357632899999997,-0.622758416,-0.34949099100000003,20200331,1
MA,-0.501049529,-0.650066854,-0.38737897600000004,20200330,1
MA,-0.640113753,-0.718828145,-0.504861209,20200329,1
MA,-0.538878133,-0.673523476,-0.26749026600000003,20200328,1
MA,-0.508941804,-0.6568813579999999,-0.180971379,20200327,1
MA,-0.474828446,-0.646652473,-0.272317259,20200326,1
MA,-0.47880977700000005,-0.6718251390000001,-0.392298218,20200325,1
MA,-0.46211854700000005,-0.638122551,-0.322472264,20200324,0
MA,-0.444540974,-0.586205805,-0.154389828,20200323,0
MA,-0.526932452,-0.6354691889999999,-0.295162753,20200322,0
MA,-0.470268306,-0.651202115,-0.456663473,20200321,0
MA,-0.42336636899999996,-0.640392813,-0.075072325,20200320,0
MA,-0.381097774,-0.587001586,-0.027343851000000002,20200319,0
MA,-0.29765954899999997,-0.483991231,0.158590638,20200318,0
MD,-0.548999015,-0.714078565,-0.11070027800000001,20200404,1
MD,-0.466657114,-0.630250329,0.06520870299999999,20200403,1
MD,-0.447341844,-0.641824507,-0.2729074,20200402,1
MD,-0.448423649,-0.6303334079999999,-0.293175839,20200401,1
MD,-0.44350414200000005,-0.6583511679999999,-0.39841513100000003,20200331,1
MD,-0.381208106,-0.481689132,0.198114309,20200330,0
MD,-0.525994104,-0.651448135,-0.317827906,20200329,0
MD,-0.5068640870000001,-0.674319815,-0.162222808,20200328,0
MD,-0.423774815,-0.6051156360000001,0.04705072,20200327,0
MD,-0.379437044,-0.590591724,-0.08539413,20200326,0
MD,-0.380543599,-0.620683877,-0.25568704,20200325,0
MD,-0.365683485,-0.5756410829999999,-0.162865611,20200324,0
ME,-0.493791187,-0.676852118,-0.970444645,20200404,1
ME,-0.46037334,-0.647107933,-0.968419375,20200403,1
ME,-0.398483385,-0.653348274,-0.977802671,20200402,1
ME,-0.363636274,-0.488663481,-0.965559752,20200401,0
ME,-0.365885835,-0.48771820200000005,-0.969245105,20200331,0
ME,-0.41484756,-0.572390637,-0.971552381,20200330,0
ME,-0.524291295,-0.609044555,-0.9730674029999999,20200329,0
ME,-0.403204571,-0.567012142,-0.9637683029999999,20200328,0
ME,-0.400973525,-0.566425316,-0.962681362,20200327,0
